,titleID,Authors,Journal,publisher,year,cited_num,cites_per_year,date,cited_num_mod,cites_per_year_mod
7829,Generative-adversarial-network-based wireless channel modeling: Challenges and opportunities,"Yang Yang, Yang Li, Wuxiong Zhang, Fei Qin, Pengcheng Zhu, Cheng-Xiang Wang",IEEE Communications Magazine,IEEE,2019,20,9.864864864864865,2019-03-11,21,10.358108108108107
7830,Novel 3-D non-stationary wideband models for massive MIMO channels,"Carlos F López, Cheng-Xiang Wang",IEEE Transactions on Wireless Communications,IEEE,2018,20,6.45446507515473,2018-02-13,21,6.777188328912467
7835,A 3D wideband non-stationary multi-mobility model for vehicle-to-vehicle MIMO channels,"Ji Bian, Cheng-Xiang Wang, Jie Huang, Yu Liu, Jian Sun, Minggao Zhang, El-Hadi M Aggoune",IEEE Access,IEEE,2019,19,9.397018970189702,2019-03-13,20,9.89159891598916
7836,Dealing with packet delay variation in IEEE 1588 synchronization using a sample-mode filter,"Margaret Anyaegbu, Cheng-Xiang Wang, William Berrie",IEEE Intelligent Transportation Systems Magazine,IEEE,2013,19,2.5647189349112427,2013-10-24,20,2.6997041420118344
7839,Maritime coverage enhancement using UAVs coordinated with hybrid satellite-terrestrial networks,"Xiangling Li, Wei Feng, Yunfei Chen, Cheng-Xiang Wang, Ning Ge",IEEE Transactions on Communications,IEEE,2020,18,15.27906976744186,2020-01-15,19,16.127906976744185
7840,3D non-stationary wideband tunnel channel models for 5G high-speed train wireless communications,"Yu Liu, Cheng-Xiang Wang, Carlos F Lopez, George Goussetis, Yang Yang, George K Karagiannidis",IEEE Transactions on Intelligent Transportation Systems,IEEE,2019,18,8.577023498694517,2019-02-13,19,9.053524804177545
7841,A novel 3D non-stationary vehicle-to-vehicle channel model and its spatial-temporal correlation properties,"Qiuming Zhu, Ying Yang, Xiaomin Chen, Yi Tan, Yu Fu, Cheng-Xiang Wang, Weidong Li",IEEE Access,IEEE,2018,18,6.7942088934850045,2018-07-27,19,7.17166494312306
7842,Performance investigation of spatial modulation systems under non-stationary wideband high-speed train channel models,"Yu Fu, Cheng-Xiang Wang, Ammar Ghazal, Mohammed M Alwakeel",IEEE Transactions on Wireless Communications,IEEE,2016,18,3.775862068965517,2016-06-14,19,3.9856321839080455
7844,Optimal resource allocation and EE-SE trade-off in hybrid cognitive Gaussian relay channels,"Xuemin Hong, Chao Zheng, Jing Wang, Jianghong Shi, Cheng-Xiang Wang",IEEE Transactions on Wireless Communications,IEEE,2015,18,3.010999083409716,2015-03-30,19,3.178276810265811
7850,Deterministic process‐based generative models for characterizing packet‐level bursty error sequences,"Yejun He, Omar S Salih, Cheng‐Xiang Wang, Dongfeng Yuan",Wireless Communications and Mobile Computing,couldnt find,2015,17,2.8013544018058694,2015-02-25,18,2.9661399548532734
7852,On space–frequency correlation of UWB MIMO channels,"Xuemin Hong, Cheng-Xiang Wang, John Thompson, Ben Allen, Wasim Q Malik, Xiaohu Ge",IEEE transactions on vehicular technology,IEEE,2010,17,1.6167274622199064,2010-09-16,18,1.7118290776446068
7853,A study on the PAPRs in multicarrier modulation systems with different orthogonal bases,"Haixia Zhang, Dongfeng Yuan, Cheng‐Xiang Wang",Wireless Communications and Mobile Computing,"John Wiley & Sons, Ltd.",2007,17,1.2088447301772842,2007-03-01,18,1.2799532437171246
7855,Spatial correlations of a 3-D non-stationary MIMO channel model with 3-D antenna arrays and 3-D arbitrary trajectories,"Qiuming Zhu, Ying Yang, Cheng-Xiang Wang, Yi Tan, Jian Sun, Xiaomin Chen, Weizhi Zhong",IEEE Wireless Communications Letters,IEEE,2018,16,6.666666666666667,2018-10-26,17,7.083333333333334
7861,Channel modeling of information transmission over cognitive interrogator-sensor networks,"Yifan Chen, Wai Lok Woo, Cheng-Xiang Wang",IEEE Transactions on Vehicular Technology,IEEE,2010,15,1.4411687286127928,2010-10-25,16,1.5372466438536456
7864,Energy efficient power allocation for delay constrained cognitive satellite terrestrial networks under interference constraints,"Yuhan Ruan, Yongzhao Li, Cheng-Xiang Wang, Rui Zhang, Hailin Zhang",IEEE Transactions on Wireless Communications,IEEE,2019,14,8.573825503355705,2019-08-02,15,9.186241610738255
7866,Cost-reliability tradeoff in licensed and unlicensed spectra interoperable networks with guaranteed user data rate requirements,"Hao Song, Xuming Fang, Cheng-Xiang Wang",IEEE Journal on Selected Areas in Communications,IEEE,2016,14,3.2403297400126823,2016-11-24,15,3.4717818642993024
7867,Distributed explicit rate schemes in multi-input–multi-output network systems,"Naixue Xiong, Athanasios V Vasilakos, Laurence T Yang, Yi Pan, Cheng-Xiang Wang, Art Vandenberg","IEEE Transactions on Systems, Man, and Cybernetics, Part C (Applications and Reviews)",IEEE,2010,14,1.2667327714427368,2010-03-04,15,1.3572136836886466
7870,"Power domain non-orthogonal transmission for cellular mobile broadcasting: Basic scheme, system design, and coverage performance","Zhengquan Zhang, Zheng Ma, Xianfu Lei, Ming Xiao, Cheng-Xiang Wang, Pingzhi Fan",IEEE Wireless Communications,IEEE,2018,13,4.497630331753554,2018-04-30,14,4.843601895734597
7872,Downlink average rate and SINR distribution in cellular networks,"Xiaojun Yan, Jing Xu, Yuanping Zhu, Jiang Wang, Yang Yang, Cheng-Xiang Wang",IEEE Transactions on Communications,IEEE,2015,13,2.4778067885117494,2015-12-22,14,2.6684073107049606
7873,Position-based limited feedback scheme for railway MU-MIMO systems,"Li Yan, Xuming Fang, Cheng-Xiang Wang",IEEE Transactions on Vehicular Technology,IEEE,2015,13,2.4778067885117494,2015-12-22,14,2.6684073107049606
7879,"e HM Aggoune, and M. M. Alwakeel, 28 GHz indoor channel measurements and modelling in laboratory environment using directional antennas","X Wu, Y Zhang, CX Wang, G Goussetis",2015 9th European Conference on Antennas and Propagation (EuCAP),couldnt find,2015,12,2.0091743119266057,2015-04-01,13,2.176605504587156
7880,SCM-SM: Superposition coded modulation-aided spatial modulation with a low-complexity detector,"Xiaotian Zhou, Liuqing Yang, Cheng-Xiang Wang, Dongfeng Yuan",IEEE transactions on vehicular technology,IEEE,2013,12,1.6234247590808006,2013-10-30,13,1.7587101556708673
7884,6G wireless channel measurements and models: Trends and challenges,"Cheng-Xiang Wang, Jie Huang, Haiming Wang, Xiqi Gao, Xiaohu You, Yang Hao",IEEE Vehicular Technology Magazine,IEEE,2020,11,26.946308724832214,2020-10-22,12,29.395973154362416
7885,Channel modeling for satellite communication channels at Q-band in high latitude,"Lu Bai, Cheng-Xiang Wang, George Goussetis, Shangbin Wu, Qiuming Zhu, Wenqi Zhou, El-Hadi M Aggoune",IEEE Access,IEEE,2019,11,7.3,2019-09-17,12,7.963636363636364
7886,Power allocation in cognitive satellite-vehicular networks from energy-spectral efficiency tradeoff perspective,"Yuhan Ruan, Yongzhao Li, Cheng-Xiang Wang, Rui Zhang, Hailin Zhang",IEEE Transactions on Cognitive Communications and Networking,IEEE,2019,11,5.447761194029852,2019-03-14,12,5.943012211668929
7887,Towards energy-efficient underlaid device-to-device communications: A joint resource management approach,"Rui Zhang, Chuhan Qi, Yongzhao Li, Yuhan Ruan, Cheng-Xiang Wang, Hailin Zhang",IEEE Access,IEEE,2019,11,5.382037533512065,2019-03-05,12,5.871313672922253
7888,Energy efficient power allocation for underlaying mobile D2D communications with peak/average interference constraints,"Rui Zhang, Yongzhao Li, Cheng-Xiang Wang, Yuhan Ruan, Hailin Zhang",Science China Information Sciences,Science China Press,2018,11,4.173596673596673,2018-08-01,12,4.5530145530145525
7889,A novel 3D frequency domain SAGE algorithm with applications to parameter estimation in mmWave massive MIMO indoor channels,"Rui Feng, Jie Huang, Jian Sun, Cheng-Xiang Wang",Science China Information Sciences,Science China Press,2017,11,3.025621703089676,2017-08-01,12,3.300678221552374
7890,Cross-layer design based on RC-LDPC codes in MIMO channels with estimation errors,"Yuling Zhang, Dongfeng Yuan, Cheng-Xiang Wang",AEU-International Journal of Electronics and Communications,Urban & Fischer,2008,11,0.8818361519877004,2008-10-01,12,0.9620030748956732
7891,A novel criterion for optimum multilevel coding systems in mobile fading channels,"Dong-Feng Yuan, Cheng-Xiang Wang, Qi Yao, Zhi-Gang Cao",Chinese Journal of Electronics,couldnt find,2001,11,0.5438168766084248,2001-01-01,12,0.593254774481918
7892,Temporal correlations for a non-stationary vehicle-to-vehicle channel model allowing velocity variations,"Qiuming Zhu, Weidong Li, Cheng-Xiang Wang, Dazhuan Xu, Ji Bian, Xiaomin Chen, Weizhi Zhong",IEEE Communications Letters,IEEE,2019,10,5.407407407407407,2019-05-15,11,5.948148148148148
7893,Performance evaluation for underlay cognitive satellite-terrestrial cooperative networks,"Yuhan Ruan, Yongzhao Li, Cheng-Xiang Wang, Rui Zhang, Hailin Zhang",Science China Information Sciences,Science China Press,2018,10,4.051054384017758,2018-10-01,11,4.456159822419534
7894,Joint transmit power allocation and splitting for SWIPT aided OFDM-IDMA in wireless sensor networks,"Shanshan Li, Xiaotian Zhou, Cheng-Xiang Wang, Dongfeng Yuan, Wensheng Zhang",Sensors,Multidisciplinary Digital Publishing Institute,2017,10,2.6877761413843886,2017-07-01,11,2.956553755522828
7896,Pareto region characterization for rate control in MIMO interference systems and Nash bargaining,"Zengmao Chen, Sergiy A Vorobyov, Cheng-Xiang Wang, John Thompson",IEEE Transactions on Automatic Control,IEEE,2012,10,1.1248073959938367,2012-05-01,11,1.2372881355932204
7900,Quadrature space-frequency index modulation for energy-efficient 5G wireless communication systems,"Piya Patcharamaneepakorn, Cheng-Xiang Wang, Yu Fu, El-Hadi M Aggoune, Mohammed M Alwakeel, Xiaofeng Tao, Xiaohu Ge",IEEE Transactions on Communications,IEEE,2017,9,2.708161582852432,2017-11-23,10,3.0090684253915914
7902,Exact distributions of finite random matrices and their applications to spectrum sensing,"Wensheng Zhang, Cheng-Xiang Wang, Xiaofeng Tao, Piya Patcharamaneepakorn",Sensors,Multidisciplinary Digital Publishing Institute,2016,9,1.9414893617021276,2016-08-01,10,2.157210401891253
7903,Multiple access interference and multipath interference analysis of orthogonal complementary code‐based ultra‐wideband systems over multipath channels,"Zhiquan Bai, Fang Zhao, Changhui Wang, Cheng‐Xiang Wang",International Journal of Communication Systems,couldnt find,2014,9,1.4276401564537158,2014-12-01,10,1.5862668405041285
7908,Rotationally invariant space-time trellis codes with 4-D rectangular constellations for high data rate wireless communications,"Corneliu Eugen D Sterian, Cheng-Xiang Wang, Ragnar Johnsen, Matthias Pätzold",Journal of Communications and Networks,IEEE,2004,9,0.5435142289874256,2004-09-01,10,0.6039046988749173
7910,Enabling 5G on the ocean: a hybrid satellite-UAV-terrestrial network solution,"Xiangling Li, Wei Feng, Jue Wang, Yunfei Chen, Ning Ge, Cheng-Xiang Wang",IEEE Wireless Communications,IEEE,2020,8,14.600000000000001,2020-09-01,9,16.425
7911,Cell-free satellite-UAV networks for 6G wide-area Internet of Things,"Chengxiao Liu, Wei Feng, Yunfei Chen, Cheng-Xiang Wang, Ning Ge",IEEE Journal on Selected Areas in Communications,IEEE,2020,8,14.038461538461538,2020-08-24,9,15.793269230769232
7912,Multi-frequency multi-scenario millimeter wave MIMO channel measurements and modeling for B5G wireless communication systems,"Jie Huang, Cheng-Xiang Wang, Hengtai Chang, Jian Sun, Xiqi Gao",IEEE Journal on Selected Areas in Communications,IEEE,2020,8,10.28169014084507,2020-06-09,9,11.566901408450704
7913,Performance tradeoff in relay aided D2D-cellular networks,"Rui Zhang, Yongzhao Li, Cheng-Xiang Wang, Yuhan Ruan, Hailin Zhang",IEEE Transactions on Vehicular Technology,IEEE,2018,8,2.9856850715746424,2018-07-16,9,3.3588957055214728
7918,Energy efficiency and area spectral efficiency tradeoff for coexisting wireless body sensor networks,"Ruixia Liu, Yinglong Wang, Shangbin Wu, Cheng-Xiang Wang, Wensheng Zhang",Science China Information Sciences,Science China Press,2016,8,1.859872611464968,2016-12-01,9,2.092356687898089
7923,Deep reinforcement learning for dynamic spectrum sensing and aggregation in multi-channel wireless networks,"Yunzeng Li, Wensheng Zhang, Cheng-Xiang Wang, Jian Sun, Yu Liu",IEEE Transactions on Cognitive Communications and Networking,IEEE,2020,7,7.058011049723756,2020-03-23,8,8.066298342541437
7924,Optimal beamforming for hybrid satellite terrestrial networks with nonlinear PA and imperfect CSIT,"Chengxiao Liu, Wei Feng, Yunfei Chen, Cheng-Xiang Wang, Ning Ge",IEEE Wireless Communications Letters,IEEE,2019,7,5.1202404809619235,2019-11-07,8,5.851703406813627
7925,Prediction of Channel Excess Attenuation for Satellite Communication Systems at Q-Band Using Artificial Neural Network,"Lu Bai, Cheng-Xiang Wang, Qian Xu, Spiros Ventouras, George Goussetis",IEEE Antennas and Wireless Propagation Letters,IEEE,2019,7,4.2869127516778525,2019-08-02,8,4.899328859060403
7928,New constructions of resilient functions with strictly almost optimal nonlinearity via non-overlap spectra functions,"Yongzhuang Wei, Enes Pasalic, Fengrong Zhang, Wenling Wu, Cheng-xiang Wang",Information Sciences,Elsevier,2017,7,2.068825910931174,2017-11-01,8,2.364372469635627
7930,Planning the obstacle-avoidance trajectory of mobile anchor in 3D sensor networks,"MingLei Shu, HuanQing Cui, YingLong Wang, Cheng-Xiang Wang",Science China Information Sciences,Science China Press,2015,7,1.2794191286930394,2015-10-01,8,1.4621932899349024
7931,Adaptive generative models for digital wireless channels,"Omar S Salih, Cheng-Xiang Wang, Bo Ai, Raed Mesleh",IEEE Transactions on Wireless Communications,IEEE,2014,7,1.022,2014-05-16,8,1.168
7932,Interference cancellation for cognitive radio networks,"Xuemin Hong, Zengmao Chen, Cheng-Xiang Wang, S Vorobyov, John Thompson",IEEE Veh. Technol. Mag,couldnt find,2009,7,0.6190937727162588,2009-12-01,8,0.7075357402471528
7937,Capacity and delay tradeoff of secondary cellular networks with spectrum aggregation,"Lingyu Chen, Chen Liu, Xuemin Hong, Cheng-Xiang Wang, John Thompson, Jianghong Shi",IEEE Transactions on Wireless Communications,IEEE,2018,6,2.016574585635359,2018-03-30,7,2.352670349907919
7940,Guest editorial spectrum and energy efficient design of wireless communication networks: Part I,"Yang Yang, Xiaohu You, Markku Juntti, Cheng-Xiang Wang, Harry Leib, Zhi Ding",IEEE Journal on Selected Areas in Communications,IEEE,2013,6,0.7564766839378239,2013-04-16,7,0.8825561312607945
7941,Guest editorial: special issue on high mobility wireless communications,"Pingzhi Fan, Erdal Panayirci, Ping Li, Chengxiang Wang, Vahid Tarokh",Journal of Modern Transportation,Springer Berlin Heidelberg,2012,6,0.722533817222039,2012-12-01,7,0.8429561200923787
7944,6G oriented wireless communication channel characteristics analysis and modeling,"Cheng-Xiang Wang, Jie Huang, Haiming Wang, Xiqi Gao, Xiaohu You, Yang Hao",arXiv preprint arXiv:2007.13958,couldnt find,2020,5,7.76595744680851,2020-07-28,6,9.319148936170212
7945,Parallel channel sounder for MIMO channel measurements,"Yang Yang, Yunsong Gui, Haowen Wang, Wuxiong Zhang, Yang Li, Xuefeng Yin, Cheng-Xiang Wang",IEEE Wireless Communications,IEEE,2018,5,2.1098265895953756,2018-11-06,6,2.531791907514451
7948,Exploiting traveling information for data forwarding in community-characterized vehicular networks,"Zhong Li, Cheng Wang, Lu Shao, Chang-Jun Jiang, Cheng-Xiang Wang",IEEE Transactions on Vehicular Technology,IEEE,2016,5,1.160941475826972,2016-11-29,6,1.3931297709923665
7956,Multi-feature fusion based recognition and relevance analysis of propagation scenes for high-speed railway channels,"Tao Zhou, Yingjie Wang, Cheng-Xiang Wang, Sana Salous, Liu Liu, Cheng Tao",IEEE Transactions on Vehicular Technology,IEEE,2020,4,5.017182130584192,2020-06-02,5,6.271477663230241
7958,Guest editorial airborne communication networks,"Xianbin Cao, Seong-Lyun Kim, Katia Obraczka, Cheng-Xiang Wang, Dapeng Oliver Wu, Halim Yanikomeroglu",IEEE Journal on Selected Areas in Communications,IEEE,2018,4,1.7156286721504113,2018-11-20,5,2.144535840188014
7959,Cost optimization for on-demand content streaming in IoV networks with two service tiers,"Xuemin Hong, Jiping Jiao, Ao Peng, Jianghong Shi, Cheng-Xiang Wang",IEEE Internet of Things Journal,IEEE,2018,4,1.620421753607103,2018-10-01,5,2.025527192008879
7967,On the sum rate capacity of MIMO broadcast channels in cognitive radio networks with interference power constraints,"Hai-Lin Xiao, Shan Ouyang, Cheng-Xiang Wang",Wireless personal communications,Springer US,2013,4,0.5124605124605125,2013-06-01,5,0.6405756405756405
7968,Cognitive radio MIMO Gaussian broadcast channels with the power constraint,"Hai-Lin Xiao, Shan Ouyang, Cheng-Xiang Wang",Wireless personal communications,Springer US,2013,4,0.4917480633209835,2013-02-01,5,0.6146850791512294
7970,Guest Editorial Vehicular Communications and Networks—Part I,"Cheng-xiang Wang, Athanasios V Vasilakos, Ross D Murch, Gordon Stuber, Xuemin Shen, Wai Chen, Timo Kosch",IEEE Journal on Selected Areas in Communications,IEEE,2010,4,0.39110634878114114,2010-12-30,5,0.48888293597642646
7971,Pareto region characterization for rate control in multi-user systems and Nash bargaining,"Zengmao Chen, Sergiy A Vorobyov, Cheng-Xiang Wang, John Thompson",arXiv preprint arXiv:1006.1380,couldnt find,2010,4,0.37065244986037066,2010-06-07,5,0.46331556232546334
